"TIMESTAMP","RECORD","FC_mass","FC_QC","FC_samples","LE","LE_QC","LE_samples","H","H_QC","H_samples","NETRAD","G","SG","energy_closure","poor_enrg_clsur","Bowen_ratio","TAU","TAU_QC","USTAR","TSTAR","TKE","TA_1_1_1","RH_1_1_1","T_DP_1_1_1","e_amb","e_sat_amb","TA_1_1_2","RH_1_1_2","T_DP_1_1_2","e","e_sat","TA_1_1_3","RH_1_1_3","T_DP_1_1_3","e_probe","e_sat_probe","H2O_density_probe","PA","VPD","TA_1_1_4","Ux","Ux_SIGMA","Uy","Uy_SIGMA","Uz","Uz_SIGMA","T_SONIC","T_SONIC_SIGMA","sonic_azimuth","WS","WS_RSLT","WD_SONIC","WD_SIGMA","WD","WS_MAX","CO2_density","CO2_density_SIGMA","H2O_density","H2O_density_SIGMA","CO2_sig_strgth_Min","H2O_sig_strgth_Min","P","ALB","SW_IN","SW_OUT","LW_IN","LW_OUT","T_nr","R_LW_in_meas","R_LW_out_meas","sun_azimuth","sun_elevation","hour_angle","sun_declination","air_mass_coeff","daytime","TS_1_1_1","TS_1_1_2","SWC_1_1_1","SWC_1_1_2","TS_CS65X_1_1_1","TS_CS65X_1_1_2","cs65x_ec_1_1_1","cs65x_ec_1_1_2","G_plate_1_1_1","G_plate_1_1_2","G_1_1_1","G_1_1_2","SG_1_1_1","SG_1_1_2","FETCH_MAX","FETCH_90","FETCH_55","FETCH_40","UPWND_DIST_INTRST","FP_DIST_INTRST","FP_EQUATION"
"TS","RN","mg m-2 s-1","Grade","samples","W m-2","Grade","samples","W m-2","grade","samples","W m-2","W m-2","W m-2","fraction","","fraction","kg m-1 s-2","grade","m s-1","deg C","m2 s-2","deg C","%","deg C","kPa","kPa","deg C","%","deg C","kPa","kPa","deg C","%","deg C","kPa","kPa","g/m^3","kPa","hPa","deg C","m s-1","m s-1","m s-1","m s-1","m s-1","m s-1","deg C","deg C","Decimal degrees","m s-1","m s-1","decimal degrees","decimal degrees","decimal degrees","m s-1","mg m-3","mg m-3","g m-3","g m-3","fraction","fraction","mm","%","W m-2","W m-2","W m-2","W m-2","Klvin","W m-2","W m-2","decimal degrees","decimal degrees","decimal degrees","decimal degrees","adimensional","fraction","deg C","deg C","%","%","deg C","deg C","dS m-1","dS m-1","W m-2","W m-2","W m-2","W m-2","","","m","m","m","m","m","%","authors"
"","","Smp","Smp","Tot","Smp","Smp","Tot","Smp","Smp","Tot","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Avg","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Min","Min","Tot","Smp","Avg","Smp","Smp","Smp","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Tot","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2026-03-20 10:00:00",2592,-0.02782983,7,36000,80.3987,7,36000,51.13957,7,36000,399.237,97.34779,48.7143,0.4357171,"TRUE",0.6360747,0.1276171,6,0.3543046,-0.1410007,1.459774,20.66475,15.23474,-6.740149,0.3716293,2.449035,20.52432,15.36445,-6.746393,0.3714502,2.428501,19.51606,18.75872,-4.92941,0.425854,2.280444,3.153254,85.54984,20.57051,19.54072,0.6618661,1.596086,-0.7341636,0.5517626,0.07342533,0.2600295,20.93093,1.043348,227,1.719352,0.9884652,312.0354,52.8114,274.9646,5.070621,660.0722,2.329936,2.74082,0.2180266,0.8233526,0.8369019,0,19.8005,667.8279,132.0423,304.7863,441.3349,296.6783,-134.6697,1.878914,122.7291,34.48272,-43.9573,0.03061446,1.497982,1,13.6906,20.47429,4.218555,2.380875,13.82216,15.50575,0.01841639,0.009367083,39.96582,57.30116,53.36499,141.3306,13.39917,84.02943,77.66154,214.4778,110.4673,83.60335,266.4175,95.93423,"Kljun et al"
"2026-03-20 11:00:00",2593,0.07531987,3,36000,130.1308,3,36000,126.0302,3,36000,525.2077,118.3284,43.93799,0.6295748,"TRUE",0.968489,0.04164426,1,0.2032772,-0.6108689,0.8782612,22.09403,14.17159,-6.592454,0.3785501,2.6702,22.86218,13.52362,-6.558314,0.3796189,2.800077,21.95095,16.78764,-4.380989,0.4446347,2.647474,3.264544,85.52209,24.20458,22.02595,3.512096,1.009819,-0.4822457,0.7999647,0.1354317,0.3111981,23.28134,0.9336874,227,3.644253,3.545037,352.1817,13.36509,234.8183,7.252284,654.8592,1.953279,2.778065,0.4273266,0.9249789,0.901114,0,19.47008,826.6168,160.933,311.9891,452.4653,298.1086,-135.9541,4.522074,138.2791,43.45624,-28.95395,0.0470018,1.228763,1,14.63422,24.96122,4.288611,2.462778,15.06413,17.64339,0.0196318,0.01030111,61.91828,86.86254,81.21696,155.4398,19.29868,68.5773,44.62674,123.1979,63.45011,48.02267,266.4175,99.79614,"Kljun et al"
"2026-03-20 12:00:00",2594,0.06094608,1,36000,134.6242,1,36000,150.0728,1,36000,571.9375,118.2321,30.98478,0.6274929,"TRUE",1.114753,0.08717287,1,0.2949884,-0.5042271,0.9911923,23.61622,13.10262,-6.398215,0.3832359,2.927792,24.48802,12.44215,-6.359679,0.3844375,3.087823,23.57046,15.68203,-3.987,0.4575211,2.919643,3.341173,85.48206,27.03385,23.6554,4.332337,0.9348351,-1.424271,0.9807647,0.1625221,0.3828426,24.91498,0.90129,227,4.669116,4.560441,341.8015,12.35755,245.1985,8.889935,651.3248,1.899231,2.798283,0.3720931,0.9237051,0.8998176,0,19.49843,918.6619,179.1322,317.2377,484.83,299.3432,-138.1723,29.42,158.2106,49.68538,-13.95086,0.06346515,1.106068,1,15.73666,28.12636,4.383389,2.536556,16.49752,19.63597,0.02084875,0.01143819,73.84492,100.6497,95.18728,141.2769,21.34236,40.62719,50.65417,139.8448,72.02711,54.51353,266.4175,99.6299,"Kljun et al"
"2026-03-20 13:00:00",2595,0.08586198,1,35995,117.2788,1,35995,192.1553,1,35995,532.3897,108.9542,16.75385,0.7307704,"TRUE",1.638448,0.113452,1,0.3374441,-0.5674928,1.286034,25.04112,11.64841,-6.796455,0.3712092,3.188223,25.91534,11.07325,-6.758164,0.3723631,3.361913,25.03277,14.16865,-4.165711,0.4513766,3.186635,3.280101,85.43505,29.8955,25.10245,4.328945,1.103853,-1.717137,1.083334,0.1637811,0.4242218,26.33106,0.9401291,227,4.792698,4.657071,338.3636,13.626,248.6364,10.13033,648.1179,2.025729,2.697485,0.3272996,0.922953,0.8989885,0,19.69938,940.3386,185.2393,320.7374,543.4469,300.7431,-143.2509,79.45861,181.6927,51.76651,1.052003,0.08001284,1.072551,1,16.90407,29.52221,4.460889,2.586958,17.93501,21.09869,0.02217347,0.0122543,80.62482,103.7759,104.1406,113.7678,23.51581,9.991887,51.87956,143.2358,73.77206,55.83397,266.4175,99.57549,"Kljun et al"
"2026-03-20 14:00:00",2596,0.09853613,1,36000,128.9109,1,36000,180.0222,1,36000,480.8853,93.64474,1.600006,0.7977808,"FALSE",1.396486,0.06097027,2,0.2479738,-0.727024,1.350606,26.26119,10.50441,-7.226059,0.3599783,3.42751,27.10517,10.00152,-7.189322,0.361068,3.605939,26.22747,13.02178,-4.350667,0.4454184,3.42074,3.223839,85.36109,32.44871,26.31992,3.770347,1.137842,-1.275059,1.11888,0.1345664,0.393238,27.51036,0.935656,227,4.147208,3.98011,341.3155,16.25894,245.6845,8.593543,644.6683,1.785045,2.605171,0.3734493,0.9225852,0.8985922,0,20.05447,888.1786,178.0976,324.4576,553.6533,302.2096,-148.6485,80.54717,204.8723,49.06457,16.05536,0.09634379,1.114983,1,18.09555,29.13869,4.536916,2.610125,19.30978,21.99679,0.02323111,0.01263625,83.77394,100.3155,106.2092,81.08029,22.43525,-19.23524,43.3968,119.8153,61.70245,46.69984,266.4175,99.81126,"Kljun et al"
"2026-03-20 15:00:00",2597,0.07772456,1,36000,124.7978,1,36000,141.069,1,36000,391.8143,71.8049,-4.027779,0.8308094,"FALSE",1.130381,0.0582513,3,0.2427613,-0.5839139,1.690222,26.95544,9.016068,-8.770829,0.3214257,3.570625,27.85221,8.558425,-8.732389,0.3224538,3.765977,26.94625,11.46834,-5.519992,0.4088176,3.568547,2.952026,85.28486,34.43524,27.02005,3.804763,1.322268,-0.9103919,1.222939,0.1368193,0.3694216,28.21509,0.8220212,227,4.113996,3.912164,346.5435,17.94102,240.4565,9.129182,643.5988,1.632979,2.320963,0.4461649,0.922379,0.898312,0,20.55509,769.8782,158.1474,324.973,544.8895,302.8819,-152.3535,67.5629,224.201,42.38774,31.0583,0.1129078,1.25054,1,19.30802,27.79216,4.604792,2.608278,20.56535,22.83447,0.02411889,0.012705,80.31303,71.35233,101.8284,41.78136,21.5154,-29.57096,44.88042,123.9088,63.81287,48.29702,266.4175,99.78864,"Kljun et al"
"2026-03-20 16:00:00",2598,0.06994595,1,36000,120.5884,1,36000,78.58578,1,36000,265.3995,66.00202,14.47389,0.9988801,"FALSE",0.6516858,0.05658514,3,0.2394544,-0.3304248,1.527761,27.34986,7.201973,-11.43471,0.263054,3.653691,28.24731,6.835887,-11.39714,0.2638915,3.851677,27.29487,9.707408,-7.428086,0.3535115,3.641902,2.549593,85.22757,35.87786,27.35673,3.668797,1.184623,-0.451008,1.24398,0.1377898,0.3235835,28.54466,0.5784734,227,3.912037,3.696414,352.9918,19.01653,234.0082,7.863951,642.7185,1.237455,1.896873,0.4655935,0.924233,0.9003953,0,21.55604,593.0952,127.6357,322.2121,522.272,303.1039,-156.5148,43.54512,239.2398,33.15203,46.06145,0.1293445,1.545965,1,20.31362,27.09492,4.661861,2.609555,21.5078,23.70363,0.02460125,0.01265264,68.31277,34.74349,85.58282,46.42123,17.27005,11.67774,49.24151,135.9502,70.01814,52.99309,266.4175,99.67982,"Kljun et al"
"2026-03-20 17:00:00",2599,0.06368689,3,36000,106.9451,3,36000,27.8966,3,36000,123.0372,36.05131,-5.912953,1.550155,"TRUE",0.2608498,0.06030313,3,0.2472414,-0.1136576,1.046329,27.30518,6.67068,-12.39234,0.2431477,3.644016,28.18465,6.352846,-12.35601,0.2438672,3.836459,27.25425,9.191606,-8.132028,0.3339921,3.633137,2.409121,85.17754,35.92592,27.34543,3.578738,1.041051,-0.4247603,0.9640363,0.1414386,0.2819669,28.45971,0.3134381,227,3.73718,3.603858,353.2312,15.29898,233.7688,7.165469,642.2605,0.6909232,1.753538,0.4163433,0.9243469,0.9004815,0,22.95456,379.1809,86.71732,319.2503,488.6767,302.6321,-156.5046,12.9218,251.2077,22.47864,61.06455,0.1457807,2.230598,1,21.01555,27.14946,4.668972,2.610681,21.97464,24.21286,0.02453361,0.01259167,48.07983,35.8487,55.47489,16.62773,7.395062,-19.22097,56.03469,154.8159,79.70368,60.3211,266.4175,99.3093,"Kljun et al"
"2026-03-20 18:00:00",2600,0.007985458,8,36000,16.75719,8,36000,4.724668,8,36000,-18.67916,5.366882,-16.51807,-0.8933634,"FALSE",0.2819487,0.01372585,5,0.1178789,-0.04031754,0.5781252,26.92098,7.283251,-11.57075,0.2587822,3.563354,27.67595,7.003939,-11.53953,0.2593953,3.725099,26.71578,9.889144,-7.667637,0.3472053,3.520917,2.509271,85.14137,34.65704,26.74527,2.185163,0.7204762,-0.2462383,0.7823085,0.06769093,0.1586129,27.96803,0.4241551,227,2.32841,2.199003,353.5707,19.09565,233.4293,5.786115,644.3163,2.668138,1.868979,0.3963557,0.9240181,0.9000852,0,26.50796,151.9395,38.92418,317.0908,448.7853,301.4911,-151.5383,-19.84381,261.3935,11.08507,76.06739,0.1623445,4.65511,1,21.2081,25.49921,4.613597,2.610153,21.82302,24.19284,0.02387611,0.01238792,21.81798,21.95192,21.74638,-11.01261,-0.07160091,-32.96453,48.92978,449.201,119.8848,84.94924,266.4175,80.86281,"KormannMeixner"
"2026-03-20 19:00:00",2601,0.1853746,7,35996,37.18178,7,35996,104.7773,7,35996,-104.4287,-23.96177,-20.96659,-1.764191,"FALSE",2.817974,0.1356332,6,0.3685448,-0.2828976,2.054532,23.50938,9.261336,-10.91766,0.2699664,2.921144,24.36254,8.847966,-10.88177,0.2706995,3.07469,23.28885,11.92896,-7.823066,0.3431828,2.881866,2.507497,85.08398,28.03991,23.15893,-1.245973,1.885711,-0.6982829,0.7393496,0.07047493,0.08074659,24.66405,1.712259,227,2.280829,1.428301,209.2676,49.52142,17.73242,4.31182,650.7958,3.796997,1.971056,0.2941356,0.9248049,0.9018378,0,9.743402,3.720134,2.057171,311.7937,417.8854,296.3537,-125.8391,-19.74736,270.8039,-0.5523348,91.07085,0.17867,"NAN",0.4777778,21.25961,23.44888,4.549041,2.552528,21.18461,23.49175,0.02286917,0.01203694,-2.644307,-3.34605,-5.009318,-42.91423,-2.365012,-39.56818,177.3333,489.4047,252.2392,190.8988,266.4175,58.20134,"Kljun et al"
"2026-03-20 20:00:00",2602,0.05617262,7,36000,29.62205,7,36000,-32.51127,7,36000,-107.4237,-47.71332,-31.00723,0.04838729,"FALSE",-1.097536,0.02269751,7,0.1493665,0.2125389,0.4674572,17.66945,15.91012,-8.606462,0.322014,2.031726,18.64183,15.04408,-8.563789,0.3230665,2.160598,17.53668,18.86291,-6.480486,0.378817,2.014277,2.823879,85.0165,18.37532,17.51145,-3.482009,0.7856675,-1.48974,0.5255742,0.09241217,0.2035008,18.99531,1.040059,227,3.83392,3.787324,203.1631,8.929722,23.83691,7.063071,664.1377,6.556512,2.399386,0.2262058,0.9248372,0.901159,0,0,-5.990485,0.009542088,299.0258,400.4494,290.1227,-102.8353,-1.411658,280.274,-12.42171,106.0737,0.1952157,"NAN",0,20.6053,21.08085,4.484097,2.492375,20.23727,22.12202,0.02182375,0.01140083,-15.81707,-17.5951,-38.36355,-57.06308,-22.54648,-39.46798,74.24162,4338.879,396.4567,227.6953,266.4175,44.44841,"KormannMeixner"
"2026-03-20 21:00:00",2603,0.06198184,7,36000,49.07106,7,36000,-81.19165,7,36000,-115.1344,-33.24326,-16.42743,0.3922354,"FALSE",-1.654573,0.1294462,7,0.3574716,0.2227134,0.7796408,19.07365,14.92813,-8.234841,0.3305475,2.216175,20.12269,14.06053,-8.188877,0.3317096,2.366326,18.84934,18.06469,-5.924679,0.3945265,2.185172,2.927712,85.04076,20.34617,18.84718,-5.886136,0.9413689,-2.878774,0.6889091,0.2224632,0.445545,20.48738,0.636062,227,6.579074,6.552407,206.0622,5.156867,20.93781,10.53738,657.6334,2.397593,2.451069,0.1239476,0.9244009,0.9009135,0,0,-5.745199,0.3695268,299.7239,408.7435,291.5884,-110.2968,-1.277124,290.6508,-23.77735,121.0768,0.2116746,"NAN",0,19.44808,19.50573,4.408306,2.432736,19.28889,20.68529,0.02090389,0.01067264,-17.11908,-16.51259,-32.94563,-33.5409,-15.82655,-17.02831,52.20675,150.3333,75.36086,56.92161,266.4175,98.00411,"Kljun et al"
"2026-03-20 22:00:00",2604,0.05730858,7,36000,45.23698,7,36000,-79.69411,7,36000,-110.9747,-27.52115,-12.67303,0.4128897,"FALSE",-1.761702,0.1419497,7,0.3735177,0.2083068,0.6660404,17.74671,16.05682,-8.361607,0.3272045,2.03919,18.76877,15.13343,-8.316647,0.3283346,2.175038,17.57636,19.27217,-6.122498,0.3886049,2.017318,2.896378,85.04015,18.46703,17.53803,-6.488497,0.8534169,-3.021847,0.6267484,0.2218438,0.459289,19.1281,0.5917248,227,7.182912,7.157672,204.9726,4.801512,22.02737,10.56439,661.4154,1.910109,2.437335,0.1053579,0.9242493,0.9006972,0,0,-5.583458,0.1010957,297.0202,402.3104,290.4115,-106.421,-1.130786,302.9701,-34.28579,136.0801,0.2280975,"NAN",0,18.85125,18.6271,4.367764,2.397056,18.54598,19.66964,0.02030111,0.01015542,-15.25167,-14.44457,-25.22375,-29.81855,-9.972082,-15.37398,52.78891,151.6799,76.14281,57.51826,266.4175,98.05476,"Kljun et al"
"2026-03-20 23:00:00",2605,0.04880674,7,36000,43.65796,7,36000,-83.0378,7,36000,-108.3988,-26.88538,-12.17918,0.4831086,"FALSE",-1.902009,0.1460304,7,0.3782741,0.2136801,0.6723806,16.80733,16.74162,-8.589693,0.3214014,1.921845,17.8269,15.7704,-8.544767,0.3225154,2.050412,16.64984,20.01073,-6.399856,0.3804344,1.902592,2.844551,85.02363,17.27896,16.62411,-6.519658,0.8468862,-2.921971,0.6414225,0.2208585,0.4648894,18.17869,0.6335089,227,7.169251,7.144488,204.141,4.760491,22.85904,10.64854,662.4647,1.726229,2.401873,0.09640212,0.9241384,0.9007237,0,0,-5.383662,0.1715026,294.3166,397.1602,289.4704,-103.9229,-1.079278,318.5302,-43.20711,151.0829,0.2446436,"NAN",0,18.31215,17.7874,4.31793,2.366889,17.93711,18.84274,0.01974528,0.009708333,-14.95703,-14.45536,-24.89626,-28.8745,-9.939224,-14.41914,52.81062,151.7553,76.17659,57.54353,266.4175,98.0504,"Kljun et al"
"2026-03-21 00:00:00",2606,0.05798681,7,36000,40.06462,7,36000,-81.14634,7,36000,-105.7713,-24.41704,-9.849405,0.5049733,"FALSE",-2.025386,0.1420259,7,0.3727197,0.2115458,0.8512502,16.18601,17.54066,-8.508707,0.3234398,1.84788,17.19292,16.53272,-8.464221,0.3245486,1.970714,16.05549,20.86408,-6.354143,0.3817721,1.83218,2.860449,85.00082,16.46166,16.00417,-6.386614,1.039366,-2.915853,0.6429887,0.2274897,0.4569277,17.54633,0.7843013,227,7.048445,7.020761,204.5393,5.076309,22.46066,11.30808,663.0264,2.343632,2.422348,0.09890905,0.9241298,0.90069,0,0,-5.328262,0.05122899,293.6476,394.0394,288.8984,-101.4545,-1.062749,338.4075,-49.37078,166.0862,0.260992,"NAN",0,17.79045,17.05041,4.283041,2.320514,17.39376,18.11175,0.01924069,0.00934111,-14.79716,-14.3381,-23.37333,-25.46075,-8.576164,-11.12265,52.91857,152.1162,76.34196,57.66747,266.4175,98.03221,"Kljun et al"
"2026-03-21 01:00:00",2607,0.05782793,7,36000,38.60596,7,36000,-83.13784,7,36000,-105.3048,-25.23772,-10.77813,0.5561823,"FALSE",-2.153497,0.1365697,7,0.365228,0.2208658,0.7452717,15.77497,18.05585,-8.463337,0.324584,1.799259,16.80076,16.99419,-8.41793,0.3257204,1.92148,15.53878,21.55748,-6.353055,0.3818095,1.77207,2.865833,84.97109,15.95759,15.56745,-5.651198,0.9310674,-2.714902,0.6559545,0.2173184,0.4397506,17.15496,0.6002966,227,6.296984,6.269542,205.6602,5.347187,21.33978,9.701283,661.707,2.036634,2.43433,0.09793632,0.9242083,0.900748,0,0,-5.064862,0.5261075,290.9783,390.6921,288.2902,-100.8034,-1.089621,155.7374,-51.39526,-24.91078,0.2774901,"NAN",0,17.3477,16.37143,4.268458,2.293889,16.8998,17.46505,0.01875556,0.009050139,-14.69819,-14.22099,-24.46497,-26.01047,-9.766781,-11.78947,53.58988,154.2249,77.3454,58.42183,266.4175,97.9515,"Kljun et al"
"2026-03-21 02:00:00",2608,0.05181143,7,36000,33.90281,7,36000,-69.701,7,36000,-106.9556,-22.21419,-7.941963,0.4224402,"FALSE",-2.055906,0.1150671,7,0.3352109,0.2017069,0.9007952,15.55162,18.38934,-8.410975,0.3259318,1.773564,16.55855,17.32848,-8.366359,0.3270505,1.892065,15.39069,21.8502,-6.299748,0.3833893,1.755172,2.87916,84.94555,15.65014,15.36208,-5.77915,0.906512,-2.613148,0.8923565,0.1970565,0.4283998,16.91412,0.5814242,227,6.390092,6.3425,204.331,6.99037,22.66895,10.26951,661.6212,2.023908,2.446322,0.1030992,0.9240853,0.900606,0,0,-5.413769,0.1240872,288.6613,390.0791,288.1872,-102.5588,-1.141072,24.73056,-48.66933,-163.9078,0.2940143,"NAN",0,16.88832,15.80986,4.2165,2.272764,16.44102,16.88565,0.01839208,0.008785971,-14.58734,-13.95711,-21.8134,-22.61498,-7.226061,-8.657865,51.29415,147.824,74.062,55.93863,266.4175,98.01809,"Kljun et al"
"2026-03-21 03:00:00",2609,0.04140502,7,36000,31.92471,7,36000,-73.09627,7,36000,-106.0455,-22.98022,-8.686842,0.4956528,"FALSE",-2.289645,0.1229755,7,0.346507,0.2045966,1.035667,15.42892,18.64886,-8.346949,0.327784,1.76004,16.41924,17.60668,-8.303089,0.3288776,1.87621,15.19674,22.21712,-6.251188,0.3849053,1.733714,2.892499,84.90456,15.47333,15.21009,-5.544238,1.034588,-1.413546,0.9288339,0.1352919,0.3717904,16.77683,0.7629401,227,5.805512,5.7216,194.3034,9.73815,32.69666,10.12483,660.5516,2.246717,2.461299,0.1426802,0.924228,0.900654,0,0,-5.308997,0.2848169,288.2429,388.6946,287.9445,-101.6633,-1.211561,43.93162,-41.99347,-148.9045,0.3103629,"NAN",0,16.49082,15.26449,4.205014,2.254416,16.02156,16.38104,0.01810445,0.008608055,-14.63131,-13.95545,-22.50018,-23.46027,-7.868865,-9.504819,58.91793,169.5384,85.04903,64.23923,266.4175,97.55995,"Kljun et al"
"2026-03-21 04:00:00",2610,0.01972628,7,36000,22.86395,7,36000,-48.53836,7,36000,-103.1758,-23.35042,-8.586788,0.3216321,"FALSE",-2.122921,0.07736416,7,0.2744055,0.1710259,0.6371233,14.29197,19.93015,-8.475242,0.3251436,1.635724,15.28424,18.80344,-8.43117,0.3262341,1.744793,14.10419,23.55345,-6.433753,0.3799852,1.615629,2.866499,84.84634,14.18559,14.10408,-5.253997,0.8005991,-1.419583,0.7207938,0.1118089,0.3372595,15.63776,0.7384316,227,5.484598,5.442398,195.1198,7.10512,31.88022,9.108749,661.4366,2.543862,2.451288,0.2163968,0.924157,0.9005932,0,0,-5.13093,0.3105809,284.8468,382.5811,286.8,-98.89674,-1.162424,58.90583,-32.762,-133.9016,0.3269096,"NAN",0,16.16364,14.71713,4.158194,2.221569,15.62278,15.91088,0.01779556,0.008389861,-14.99636,-14.5309,-21.9091,-24.79174,-6.912738,-10.26084,53.10176,153.4739,76.75892,57.96662,266.4175,97.82005,"Kljun et al"
"2026-03-21 05:00:00",2611,0.03869975,7,36000,14.78968,7,36000,-37.24611,7,36000,-102.4671,-22.76462,-7.731153,0.2817532,"FALSE",-2.518386,0.0848129,7,0.2873862,0.1253848,0.7357829,14.37037,19.03996,-8.987455,0.3121672,1.644129,15.37285,17.95602,-8.943142,0.3132229,1.754912,14.18841,22.68803,-6.848571,0.3678918,1.624652,2.77449,84.82281,14.4169,14.20206,-4.894282,0.7694594,-1.038934,0.8825327,0.115048,0.3172288,15.71253,0.7731148,227,5.084499,5.003344,191.9845,10.2334,35.0155,8.741471,660.6057,2.263823,2.352821,0.1858621,0.9242361,0.9007213,0,0,-5.193175,0.2363879,285.7499,382.7875,286.8518,-98.27312,-1.235552,70.84126,-22.07852,-118.8983,0.3433261,"NAN",0,15.74747,14.19892,4.145722,2.218278,15.2257,15.43396,0.01746569,0.008183472,-15.3772,-14.68974,-22.365,-23.16424,-6.9878,-8.474506,57.69518,165.7854,83.23702,62.87541,266.4175,97.72035,"Kljun et al"
"2026-03-21 06:00:00",2612,0.007256567,7,36000,16.24162,7,36000,-36.01691,7,36000,-100.5134,-21.18293,-6.412705,0.2492773,"FALSE",-2.217568,0.07616154,7,0.2721496,0.1278473,0.6196102,13.92187,20.66335,-8.34192,0.328441,1.598009,14.8925,19.52065,-8.298724,0.3295158,1.702501,13.75101,24.35068,-6.31462,0.3833565,1.579901,2.895623,84.81448,13.72986,13.73917,-4.899733,0.848653,-0.8814945,0.6555359,0.09490055,0.2987997,15.24919,0.9447882,227,5.023557,4.978419,190.1987,7.677998,36.80127,8.666523,661.3782,3.051803,2.47951,0.2102866,0.9242348,0.9006884,0,0,-5.097595,0.1688132,285.3368,380.5838,286.4351,-96.46504,-1.218051,81.00382,-10.62477,-103.8953,0.3597842,"NAN",0,15.39345,13.76478,4.106278,2.168472,14.85424,15.00518,0.01715278,0.008061805,-15.174,-14.36646,-21.13968,-21.22618,-5.96569,-6.859721,58.03826,167.0613,83.78662,63.28493,266.4175,97.62621,"Kljun et al"
"2026-03-21 07:00:00",2613,0.02005181,7,36000,21.87419,7,36000,-43.45897,7,36000,-92.93383,-19.26311,-4.954279,0.2929899,"FALSE",-1.986769,0.07364078,7,0.2675274,0.1568396,0.6970935,13.80594,20.6071,-8.467301,0.3251432,1.586354,14.74013,19.5202,-8.425785,0.3261614,1.686576,13.63289,24.25607,-6.458982,0.37903,1.567946,2.864077,84.8289,13.60415,13.6246,-4.802924,0.9432095,-1.00203,0.6415493,0.08739166,0.304889,15.09288,1.060046,227,4.945597,4.906334,191.7845,7.217177,35.21545,8.793932,661.4871,2.837461,2.455555,0.1983271,0.9240454,0.9003512,0,-2.513259,5.126688,1.531318,283.6624,380.1916,286.3594,-97.73668,-1.207472,90.38958,1.291716,-88.89245,0.3763223,20.66433,0.6333333,15.04754,13.41527,4.112375,2.171875,14.50565,14.6169,0.01686236,0.007922222,-14.81881,-13.79886,-20.16231,-18.36391,-5.343501,-4.565057,56.41421,162.912,81.53394,61.57396,266.4175,97.63605,"Kljun et al"
"2026-03-21 08:00:00",2614,0.06337358,8,36000,49.37845,8,36000,-7.149666,8,36000,71.49785,2.956615,12.37002,0.6161078,"TRUE",-0.1447932,0.0912448,7,0.2980457,0.02319538,0.7096773,14.47828,21.51787,-7.341008,0.3549508,1.660709,15.25956,20.53737,-7.305946,0.3558943,1.746378,14.15253,25.21969,-5.51501,0.4075342,1.625462,3.073489,84.84761,13.90484,14.2396,-4.620908,0.9733893,-0.7917352,0.6253821,0.08744786,0.2841922,15.64528,1.403099,227,4.740924,4.688226,189.7226,8.539855,37.27744,7.845152,659.4127,2.782702,2.673898,0.2204175,0.9241642,0.9007683,0,20.54748,222.6111,47.71497,284.922,388.3202,287.7415,-103.9716,-0.5733699,99.83124,12.9087,-73.88886,0.3926385,3.929165,1,14.60428,13.99782,4.067306,2.175625,14.19947,14.3255,0.01664333,0.007776111,-11.21824,-7.608577,-23.06967,28.98289,-11.85143,36.59147,64.73705,180.7041,92.42709,69.9176,266.4175,98.03204,"Kljun et al"
"2026-03-21 09:00:00",2615,0.1619724,7,36000,12.46224,8,36000,42.89421,7,36000,256.532,50.33303,34.26879,0.2684613,"TRUE",3.441935,0.2460585,7,0.4933634,-0.08542603,3.713695,19.38389,15.09287,-7.966657,0.339271,2.263214,19.96104,14.57763,-7.941188,0.3399548,2.345412,18.93216,18.30425,-5.772162,0.4003428,2.200171,2.970294,84.89,20.05457,18.97287,-2.110159,2.629534,-0.7799498,0.6762126,0.08349307,0.2359532,20.33534,1.048776,227,3.401399,2.2497,200.285,47.13308,26.71497,5.974311,652.4075,1.763982,2.513381,0.3021995,0.9245428,0.9009709,0,20.6712,481.5134,99.28828,297.9383,423.6314,293.8482,-125.0129,0.68025,110.1772,24.26636,-58.886,0.4091616,2.063542,1,14.25872,17.30149,4.076986,2.185861,14.17261,14.86429,0.01672708,0.007939166,10.47991,21.64856,11.77096,88.8951,1.291047,67.24654,107.6854,297.3644,153.1866,115.9328,266.4175,85.64381,"Kljun et al"
